"noShows","total_Time","weekday","weekend","Afternoon","Day","Evening","Night","Children","Comedy","Drama","Entertainment","Factual","Learning","Music","News","NoGenre","RelEthics","Sport","Weather","per_al_Watched","watched_in_Feb"
19,200.512116666667,0.894736842105263,0.105263157894737,0.263157894736842,0.526315789473684,0.210526315789474,0,42.1052631578947,0,0,5.26315789473684,42.1052631578947,5.26315789473684,0,0,0,0,5.26315789473684,0,21.0526315789474,"Yes"
1,4.61666666666667,0,1,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,"No"
14,86.2236,1,0,0.285714285714286,0.285714285714286,0.357142857142857,0.0714285714285714,0,0,0,21.4285714285714,42.8571428571429,0,0,14.2857142857143,0,0,21.4285714285714,0,0,"Yes"
1,0.123483333333333,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
54,3235.78906666667,0.722222222222222,0.277777777777778,0.0740740740740741,0.666666666666667,0,0.259259259259259,0,0,14.8148148148148,1.85185185185185,38.8888888888889,0,0,31.4814814814815,0,0,5.55555555555556,7.40740740740741,48.1481481481481,"Yes"
17,412.469166666667,0.235294117647059,0.764705882352941,0.352941176470588,0.0588235294117647,0.588235294117647,0,0,35.2941176470588,11.7647058823529,0,41.1764705882353,0,5.88235294117647,0,0,0,5.88235294117647,0,64.7058823529412,"Yes"
1,58.2360333333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
1,0.375683333333333,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,"Yes"
1,3.00033333333333,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"Yes"
3,92.8406666666667,0,1,0,0,1,0,0,33.3333333333333,33.3333333333333,0,0,0,0,33.3333333333333,0,0,0,0,33.3333333333333,"Yes"
19,64.5659666666667,0.526315789473684,0.473684210526316,0,0,0.210526315789474,0.789473684210526,5.26315789473684,5.26315789473684,47.3684210526316,0,10.5263157894737,0,0,5.26315789473684,0,0,26.3157894736842,0,10.5263157894737,"Yes"
5,12.98065,1,0,0,0.8,0.2,0,0,0,20,0,20,0,0,40,0,0,0,20,0,"Yes"
2,14.2479333333333,1,0,0,1,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,"No"
2,0.885466666666667,0.5,0.5,0,0.5,0.5,0,0,0,50,0,0,0,0,0,0,0,50,0,0,"No"
3,84.55885,0.666666666666667,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,0,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,0,33.3333333333333,"Yes"
1,0.141666666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,0.1627,0,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
19,558.6,0.421052631578947,0.578947368421053,0.210526315789474,0.368421052631579,0.368421052631579,0.0526315789473684,0,21.0526315789474,47.3684210526316,21.0526315789474,10.5263157894737,0,0,0,0,0,0,0,52.6315789473684,"Yes"
9,131.973783333333,1,0,0,0,1,0,0,11.1111111111111,22.2222222222222,0,66.6666666666667,0,0,0,0,0,0,0,22.2222222222222,"Yes"
2,6.00133333333333,1,0,0,0.5,0.5,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
1,15.53155,1,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
5,86.9686333333333,0.8,0.2,0,0,0,1,0,20,20,0,40,0,0,0,0,0,20,0,20,"No"
1,5.0016,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
3,8.56506666666667,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,66.6666666666667,"No"
4,57.8185,0.25,0.75,0,0,1,0,0,25,75,0,0,0,0,0,0,0,0,0,0,"No"
1,6.46993333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
3,15.3824166666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,100,0,33.3333333333333,"Yes"
4,56.5609333333333,0.25,0.75,0,1,0,0,0,0,25,0,50,0,0,25,0,0,0,0,0,"No"
1,16.4515166666667,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
1,0.133016666666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
11,363.0749,0.909090909090909,0.0909090909090909,0,0,0.909090909090909,0.0909090909090909,0,9.09090909090909,81.8181818181818,0,0,0,9.09090909090909,0,0,0,0,0,45.4545454545455,"Yes"
6,47.1922333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0,0,0,0,0,16.6666666666667,83.3333333333333,0,0,0,0,0,0,0,66.6666666666667,"Yes"
12,161.097366666667,0.833333333333333,0.166666666666667,0.25,0.0833333333333333,0.666666666666667,0,0,0,0,0,100,0,0,0,0,0,0,0,16.6666666666667,"No"
1,10.04575,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"Yes"
29,469.60495,0.551724137931034,0.448275862068966,0.413793103448276,0.137931034482759,0.413793103448276,0.0344827586206897,0,68.9655172413793,13.7931034482759,3.44827586206897,10.3448275862069,0,0,3.44827586206897,0,0,0,0,48.2758620689655,"Yes"
3,145.851516666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,66.6666666666667,"Yes"
25,347.011133333333,0.84,0.16,0.52,0,0.48,0,100,0,0,0,0,0,0,0,0,0,0,0,44,"Yes"
2,38.8991833333333,0,1,0.5,0.5,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,"Yes"
1,1.71666666666667,1,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,100,"No"
16,698.238216666667,0.375,0.625,0.0625,0.375,0,0.5625,0,12.5,6.25,18.75,25,0,0,18.75,0,0,12.5,6.25,62.5,"No"
2,3.34358333333333,0.5,0.5,0.5,0,0,0.5,0,0,0,0,50,0,0,0,0,0,50,0,0,"No"
3,35.9013,1,0,0,1,0,0,66.6666666666667,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,"Yes"
34,863.358183333333,0.117647058823529,0.882352941176471,0,0,0.676470588235294,0.323529411764706,0,44.1176470588235,32.3529411764706,8.82352941176471,11.7647058823529,0,2.94117647058824,0,0,0,0,0,44.1176470588235,"Yes"
1,14.4225166666667,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,1.5,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
12,63.06195,1,0,0,0.666666666666667,0,0.333333333333333,0,33.3333333333333,0,0,33.3333333333333,0,0,33.3333333333333,0,0,0,0,8.33333333333333,"Yes"
3,9.40513333333333,1,0,0,0,1,0,0,0,66.6666666666667,0,33.3333333333333,0,0,0,0,0,0,0,0,"No"
14,247.2519,0.857142857142857,0.142857142857143,0.142857142857143,0,0.785714285714286,0.0714285714285714,0,0,0,0,21.4285714285714,0,14.2857142857143,35.7142857142857,0,0,14.2857142857143,14.2857142857143,28.5714285714286,"Yes"
1,16.4953833333333,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
2,1.55041666666667,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
2,55.2723833333333,0.5,0.5,0,0.5,0.5,0,50,0,0,0,0,0,0,50,0,0,0,0,50,"No"
2,0.584633333333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,50,"Yes"
2,9.00873333333333,1,0,0.5,0,0.5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"Yes"
1,2.3864,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,2.59528333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,0.231583333333333,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
29,796.4356,0.448275862068966,0.551724137931034,0.172413793103448,0.137931034482759,0.620689655172414,0.0689655172413793,0,41.3793103448276,27.5862068965517,27.5862068965517,0,0,0,3.44827586206897,0,0,0,0,41.3793103448276,"Yes"
10,159.3702,0.4,0.6,0,0.8,0.2,0,0,0,30,0,60,0,0,0,0,0,10,0,10,"Yes"
12,386.622683333333,0.583333333333333,0.416666666666667,0.333333333333333,0.416666666666667,0.25,0,0,16.6666666666667,0,25,33.3333333333333,0,0,0,0,0,25,0,50,"Yes"
3,59.1997,1,0,0,0.333333333333333,0.666666666666667,0,0,0,0,66.6666666666667,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,"Yes"
1,28.8754,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
7,128.750566666667,0.571428571428571,0.428571428571429,0,0.285714285714286,0.714285714285714,0,0,14.2857142857143,0,0,71.4285714285714,0,0,14.2857142857143,0,0,0,0,28.5714285714286,"Yes"
9,265.6937,0.888888888888889,0.111111111111111,0,0.111111111111111,0.333333333333333,0.555555555555556,0,22.2222222222222,0,0,44.4444444444444,0,0,22.2222222222222,0,0,11.1111111111111,0,44.4444444444444,"No"
5,185.240866666667,1,0,0,0.4,0.4,0.2,0,20,80,0,0,0,0,0,0,0,0,0,40,"No"
2,60.7311833333333,0,1,0,0,1,0,0,50,50,0,0,0,0,0,0,0,0,0,50,"Yes"
1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,"Yes"
4,48.6551666666667,0.25,0.75,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
9,104.58185,0.888888888888889,0.111111111111111,0.333333333333333,0.333333333333333,0.333333333333333,0,11.1111111111111,0,44.4444444444444,11.1111111111111,11.1111111111111,0,0,11.1111111111111,0,0,11.1111111111111,0,22.2222222222222,"No"
6,82.70535,0.833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0,16.6666666666667,16.6666666666667,16.6666666666667,0,16.6666666666667,0,0,0,16.6666666666667,16.6666666666667,16.6666666666667,"Yes"
1,3.55,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,44.9737833333333,0.5,0.5,0.5,0,0.5,0,0,0,0,0,50,0,0,0,0,0,50,0,50,"Yes"
16,265.90135,0.375,0.625,0.25,0.25,0.4375,0.0625,0,25,12.5,6.25,50,0,0,0,0,6.25,0,0,18.75,"Yes"
1,0.13635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,9.4276,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
21,521.351633333333,0.904761904761905,0.0952380952380952,0.0952380952380952,0.619047619047619,0.285714285714286,0,0,0,95.2380952380952,0,4.76190476190476,0,0,0,0,0,0,0,42.8571428571429,"Yes"
1,1.65,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"Yes"
2,46.4639333333333,1,0,0,0,0.5,0.5,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,15.9802833333333,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
6,120.73595,1,0,0.333333333333333,0.166666666666667,0.5,0,0,0,0,0,100,0,0,0,0,0,0,0,33.3333333333333,"Yes"
1,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,"No"
9,207.722683333333,1,0,0.666666666666667,0,0.333333333333333,0,0,0,100,0,0,0,0,0,0,0,0,0,55.5555555555556,"Yes"
24,208.624616666667,0.875,0.125,0.0833333333333333,0.541666666666667,0.333333333333333,0.0416666666666667,0,29.1666666666667,8.33333333333333,20.8333333333333,4.16666666666667,0,0,0,0,0,37.5,0,0,"Yes"
1,2.12643333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
1,0.1645,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
6,174.637916666667,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,66.6666666666667,"No"
5,40.7805,0.8,0.2,0.8,0,0.2,0,0,100,0,0,0,0,0,0,0,0,0,0,20,"No"
25,468.25285,0.8,0.2,0.28,0.36,0.36,0,0,8,24,8,44,0,16,0,0,0,0,0,44,"Yes"
8,59.4042333333333,0.25,0.75,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,12.5,"Yes"
3,123.3234,0,1,0,0,0.666666666666667,0.333333333333333,0,0,100,0,0,0,0,0,0,0,0,0,66.6666666666667,"Yes"
5,14.36865,1,0,0,1,0,0,0,0,20,0,60,0,0,20,0,0,0,0,40,"No"
1,59.6696833333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,"Yes"
1,0.449566666666667,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
5,34.21085,0.6,0.4,0.6,0.4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,20,"No"
3,212.764816666667,1,0,0,0,1,0,0,0,0,0,0,0,0,33.3333333333333,0,0,66.6666666666667,0,0,"Yes"
1,8.16666666666667,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
2,44.2998,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,50,"No"
2,57.7490833333333,0.5,0.5,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
3,3.75838333333333,1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,33.3333333333333,"Yes"
3,16.7037666666667,1,0,0,0,0,1,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,0,0,0,0,"Yes"
8,62.2576,1,0,0.625,0,0.375,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
6,145.245183333333,0.333333333333333,0.666666666666667,0.166666666666667,0.5,0.333333333333333,0,0,0,16.6666666666667,0,66.6666666666667,0,16.6666666666667,0,0,0,0,0,33.3333333333333,"Yes"
1,0.96215,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,1.46296666666667,0,1,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,59.10735,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"Yes"
6,79.2780666666667,0.5,0.5,0,0.166666666666667,0.833333333333333,0,0,100,0,0,0,0,0,0,0,0,0,0,33.3333333333333,"Yes"
1,58.5058333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"Yes"
1,0.124183333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
2,1.16673333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,50,0,50,"No"
13,301.112666666667,1,0,0,0.461538461538462,0.538461538461538,0,0,0,76.9230769230769,0,23.0769230769231,0,0,0,0,0,0,0,38.4615384615385,"Yes"
2,2.43525,0.5,0.5,0,0.5,0,0.5,0,0,50,0,0,0,0,0,0,0,50,0,0,"No"
1,1.22273333333333,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
1,59.02185,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"Yes"
1,8.45226666666667,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,0.137633333333333,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
5,147.7644,0.4,0.6,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,40,"No"
1,0.983183333333333,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
33,713.55705,0.515151515151515,0.484848484848485,0.0606060606060606,0.121212121212121,0.575757575757576,0.242424242424242,0,18.1818181818182,51.5151515151515,9.09090909090909,12.1212121212121,0,0,6.06060606060606,0,0,0,3.03030303030303,24.2424242424242,"No"
104,1131.11771666667,0.75,0.25,0,0,0.980769230769231,0.0192307692307692,0,10.5769230769231,19.2307692307692,1.92307692307692,12.5,0,0,44.2307692307692,0,0,2.88461538461538,8.65384615384615,21.1538461538462,"Yes"
39,706.453983333333,0.666666666666667,0.333333333333333,0.102564102564103,0.205128205128205,0.538461538461538,0.153846153846154,0,30.7692307692308,12.8205128205128,15.3846153846154,17.9487179487179,0,0,12.8205128205128,0,0,7.69230769230769,2.56410256410256,33.3333333333333,"Yes"
2,10.1056666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
12,229.3495,1,0,0.333333333333333,0,0.666666666666667,0,0,0,75,0,25,0,0,0,0,0,0,0,25,"Yes"
1,14.9821833333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
1,1.34116666666667,0,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
5,41.3469833333333,1,0,0.6,0.4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
1,1.44496666666667,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,"Yes"
13,273.059366666667,0.692307692307692,0.307692307692308,0,0,0.846153846153846,0.153846153846154,0,7.69230769230769,53.8461538461538,0,0,0,0,23.0769230769231,0,0,0,15.3846153846154,30.7692307692308,"No"
6,104.053433333333,0.666666666666667,0.333333333333333,0.166666666666667,0,0.666666666666667,0.166666666666667,0,16.6666666666667,50,16.6666666666667,0,0,16.6666666666667,0,0,0,0,0,50,"Yes"
3,95.531,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,100,0,0,0,0,0,0,0,0,0,33.3333333333333,"No"
87,1566.61551666667,0.609195402298851,0.390804597701149,0.0114942528735632,0.0804597701149425,0.908045977011494,0,2.29885057471264,9.19540229885057,3.44827586206897,6.89655172413793,56.3218390804598,0,2.29885057471264,12.6436781609195,0,0,3.44827586206897,3.44827586206897,24.1379310344828,"Yes"
1,0.148283333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,0.139883333333333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
29,342.7527,0.96551724137931,0.0344827586206897,0.379310344827586,0.0344827586206897,0.586206896551724,0,0,0,27.5862068965517,3.44827586206897,41.3793103448276,0,10.3448275862069,10.3448275862069,0,0,0,6.89655172413793,34.4827586206897,"Yes"
9,130.990083333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,0,0,0,77.7777777777778,0,0,22.2222222222222,0,0,0,0,44.4444444444444,"Yes"
5,157.743733333333,0.2,0.8,0.8,0.2,0,0,0,40,20,20,0,0,0,0,0,0,20,0,40,"Yes"
1,3.49715,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"No"
1,1.87623333333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,2.93333333333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
8,319.003066666667,0.75,0.25,0,0,0.625,0.375,0,25,37.5,25,0,0,0,12.5,0,0,0,0,50,"No"
1,1.16943333333333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
198,3983.1507,0.792929292929293,0.207070707070707,0.297979797979798,0.277777777777778,0.373737373737374,0.0505050505050505,0,6.56565656565657,2.02020202020202,23.2323232323232,27.7777777777778,0,0,16.1616161616162,0,0,14.6464646464646,9.5959595959596,35.3535353535354,"Yes"
22,719.236416666667,0.727272727272727,0.272727272727273,0.272727272727273,0.181818181818182,0.545454545454545,0,0,18.1818181818182,45.4545454545455,0,22.7272727272727,0,13.6363636363636,0,0,0,0,0,50,"Yes"
8,148.294466666667,1,0,0,0,1,0,0,12.5,0,0,50,0,0,0,0,0,37.5,0,0,"Yes"
1,0.12515,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,13.3034666666667,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
3,16.8495833333333,0.666666666666667,0.333333333333333,0,0,1,0,0,0,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,0,0,"No"
66,2395.6265,0.772727272727273,0.227272727272727,0.166666666666667,0,0.772727272727273,0.0606060606060606,0,1.51515151515152,34.8484848484849,13.6363636363636,37.8787878787879,0,4.54545454545455,6.06060606060606,0,0,1.51515151515152,0,57.5757575757576,"Yes"
1,7.32078333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
4,170.223183333333,0.25,0.75,0,0.25,0,0.75,0,0,100,0,0,0,0,0,0,0,0,0,50,"No"
3,5.03455,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"Yes"
3,1.15721666666667,0.333333333333333,0.666666666666667,0,1,0,0,0,0,66.6666666666667,0,0,0,0,0,0,0,33.3333333333333,0,0,"No"
1,0.76405,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
2,5.08023333333333,0.5,0.5,0,1,0,0,0,0,50,0,0,0,50,0,0,0,0,0,50,"Yes"
6,202.888283333333,0.833333333333333,0.166666666666667,0,0,0.166666666666667,0.833333333333333,0,0,16.6666666666667,16.6666666666667,16.6666666666667,0,0,33.3333333333333,0,0,0,16.6666666666667,50,"No"
1,24.6447666666667,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"Yes"
6,52.17505,0.666666666666667,0.333333333333333,0,0.833333333333333,0,0.166666666666667,0,0,0,16.6666666666667,0,0,0,83.3333333333333,0,0,0,0,0,"Yes"
3,21.1154333333333,1,0,0,0,0,1,0,0,0,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,66.6666666666667,"No"
6,8.72741666666667,0,1,0,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
10,41.3792666666667,0.2,0.8,0.4,0.5,0.1,0,100,0,0,0,0,0,0,0,0,0,0,0,60,"Yes"
2,10.0909,1,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,50,0,50,"No"
2,3.12818333333333,0.5,0.5,0,1,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50,"Yes"
2,26.3993833333333,1,0,0,0.5,0.5,0,0,0,0,0,50,0,0,0,0,0,50,0,50,"Yes"
2,50.1262166666667,1,0,0.5,0,0.5,0,0,0,50,0,50,0,0,0,0,0,0,0,50,"Yes"
1,1.17761666666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
85,961.788633333333,0.694117647058824,0.305882352941176,0.0470588235294118,0.0470588235294118,0,0.905882352941176,0,3.52941176470588,12.9411764705882,12.9411764705882,68.2352941176471,0,1.17647058823529,0,0,0,1.17647058823529,0,9.41176470588235,"Yes"
2,32.4258,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,50,"No"
1,16.60745,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,1.24448333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
6,114.056883333333,1,0,0.166666666666667,0,0.833333333333333,0,0,0,0,16.6666666666667,16.6666666666667,0,0,66.6666666666667,0,0,0,0,50,"Yes"
9,155.809366666667,1,0,0.111111111111111,0,0.888888888888889,0,0,33.3333333333333,0,44.4444444444444,22.2222222222222,0,0,0,0,0,0,0,22.2222222222222,"Yes"
6,206.8276,0.833333333333333,0.166666666666667,0,0,1,0,0,0,66.6666666666667,0,33.3333333333333,0,0,0,0,0,0,0,66.6666666666667,"Yes"
5,79.4509666666667,0.8,0.2,0,0,1,0,0,20,60,0,0,0,0,20,0,0,0,0,40,"Yes"
2,1.83333333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
1,90.0458333333333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,92.0499333333333,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
43,597.570066666667,1,0,0,0,0.953488372093023,0.0465116279069767,0,13.953488372093,13.953488372093,2.32558139534884,6.97674418604651,0,0,30.2325581395349,2.32558139534884,0,2.32558139534884,27.906976744186,51.1627906976744,"Yes"
17,419.367833333333,0.411764705882353,0.588235294117647,0.470588235294118,0.235294117647059,0.294117647058824,0,0,11.7647058823529,64.7058823529412,5.88235294117647,17.6470588235294,0,0,0,0,0,0,0,35.2941176470588,"Yes"
7,241.2679,0.571428571428571,0.428571428571429,0,0,0.714285714285714,0.285714285714286,0,0,14.2857142857143,42.8571428571429,42.8571428571429,0,0,0,0,0,0,0,71.4285714285714,"No"
1,57.0008166666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
1,58.9842,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"Yes"
52,557.359083333333,0.519230769230769,0.480769230769231,0.0961538461538462,0.461538461538462,0.192307692307692,0.25,0,5.76923076923077,90.3846153846154,0,3.84615384615385,0,0,0,0,0,0,0,7.69230769230769,"Yes"
1,1.02658333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
33,1326.94571666667,0.515151515151515,0.484848484848485,0.181818181818182,0.0606060606060606,0.666666666666667,0.0909090909090909,0,9.09090909090909,39.3939393939394,15.1515151515152,21.2121212121212,0,6.06060606060606,3.03030303030303,0,0,6.06060606060606,0,66.6666666666667,"Yes"
2,2.76486666666667,0.5,0.5,0,0.5,0.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
11,57.48065,0.272727272727273,0.727272727272727,0,0,1,0,0,0,27.2727272727273,0,36.3636363636364,0,9.09090909090909,18.1818181818182,0,0,9.09090909090909,0,9.09090909090909,"No"
1,0.14345,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,0.907583333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
3,138.819266666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,33.3333333333333,0,0,0,0,66.6666666666667,0,0,0,0,66.6666666666667,"Yes"
12,27.6758833333333,0.25,0.75,0,0,0.166666666666667,0.833333333333333,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
104,1440.17196666667,0.673076923076923,0.326923076923077,0.105769230769231,0.0865384615384615,0.769230769230769,0.0384615384615385,0,4.80769230769231,23.0769230769231,6.73076923076923,18.2692307692308,0,0,26.9230769230769,0,0,8.65384615384615,11.5384615384615,37.5,"Yes"
1,11.0028333333333,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
2,4.4323,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
3,1.48876666666667,0.333333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,33.3333333333333,0,0,66.6666666666667,0,0,"No"
1,0.0865333333333333,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,1.7492,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,14.0056,0,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
2,34.7702166666667,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,50,"Yes"
2,1.63333333333333,1,0,0,0,1,0,0,0,50,0,0,0,0,0,50,0,0,0,100,"No"
1,2.00498333333333,0,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
