"user_id","noShows","total_Time","weekday","weekend","Afternoon","Day","Evening","Night","Children","Comedy","Drama","Entertainment","Factual","Learning","Music","News","NoGenre","RelEthics","Sport","Weather","per_al_Watched","numberOfShows_M2","total_Time_M2","watched_in_M2"
"7783eb",1,16.5264333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"0"
"7788f6",3,31.7578666666667,1,0,0,0,1,0,0,66.6666666666667,0,33.3333333333333,0,0,0,0,0,0,0,0,66.6666666666667,4,97.5069333333333,"1"
"778a29",2,50.3244666666667,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"778c0a",18,291.694883333333,0.777777777777778,0.222222222222222,0.388888888888889,0.111111111111111,0.5,0,0,11.1111111111111,16.6666666666667,5.55555555555556,61.1111111111111,0,0,5.55555555555556,0,0,0,0,33.3333333333333,5,56.2185166666667,"1"
"77975d",2,12.8555166666667,1,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"0"
"779b2d",1,62.9478166666667,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,"0"
"77a20d",9,303.573,0.333333333333333,0.666666666666667,0,0.444444444444444,0,0.555555555555556,0,11.1111111111111,0,33.3333333333333,33.3333333333333,0,0,22.2222222222222,0,0,0,0,55.5555555555556,58,1455.71918333333,"1"
"77a6d4",7,140.816533333333,1,0,0,0.285714285714286,0.714285714285714,0,0,0,0,0,28.5714285714286,0,0,57.1428571428571,0,0,0,14.2857142857143,0,12,60.9439333333333,"1"
"77a770",1,0.666783333333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3,11.3524666666667,"1"
"77a807",8,13.9823166666667,0.5,0.5,0.125,0,0.25,0.625,0,12.5,0,0,12.5,0,0,37.5,0,0,37.5,0,0,3,10.5334333333333,"1"
"77b223",2,8.0021,0,1,0,0.5,0.5,0,0,0,0,0,50,0,50,0,0,0,0,0,50,2,1.23355,"1"
"77bb5d",24,261.519833333333,0.541666666666667,0.458333333333333,0.125,0.166666666666667,0.583333333333333,0.125,0,0,41.6666666666667,20.8333333333333,29.1666666666667,0,4.16666666666667,4.16666666666667,0,0,0,0,12.5,13,129.759133333333,"1"
"77c0c2",2,11.91625,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,100,0,0,2,59.83135,"1"
"77c237",14,863.8543,0.928571428571429,0.0714285714285714,0,0.357142857142857,0.571428571428571,0.0714285714285714,0,0,7.14285714285714,0,50,0,0,28.5714285714286,0,0,0,14.2857142857143,35.7142857142857,8,506.9,"1"
"77c552",1,1.84901666666667,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"77c8a3",1,0.231233333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,9,189.63525,"1"
"77cb40",1,195,1,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,"0"
"77ceb1",7,238.479416666667,0.428571428571429,0.571428571428571,0.142857142857143,0.142857142857143,0.714285714285714,0,0,0,42.8571428571429,0,57.1428571428571,0,0,0,0,0,0,0,57.1428571428571,0,0,"0"
"77da3d",64,1320.31488333333,0.921875,0.078125,0.421875,0.296875,0.15625,0.125,0,4.6875,85.9375,3.125,6.25,0,0,0,0,0,0,0,34.375,41,1098.88586666667,"1"
"77dbb9",1,4.81666666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,"0"
"77e0b3",1,47.6177333333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,4,125.026216666667,"1"
"77e710",14,210.6289,0.428571428571429,0.571428571428571,0.142857142857143,0.142857142857143,0.714285714285714,0,0,0,28.5714285714286,7.14285714285714,57.1428571428571,0,0,7.14285714285714,0,0,0,0,50,12,216.245266666667,"1"
"77f3a7",11,178.3058,0.363636363636364,0.636363636363636,0.0909090909090909,0,0.636363636363636,0.272727272727273,0,0,9.09090909090909,9.09090909090909,81.8181818181818,0,0,0,0,0,0,0,18.1818181818182,6,77.6577333333333,"1"
"77f46e",6,28.72625,0.5,0.5,0,0.5,0.166666666666667,0.333333333333333,100,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,2,10,"1"
"77f73f",2,11.3774166666667,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"77f7f2",3,18.4596833333333,1,0,0.333333333333333,0.666666666666667,0,0,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,0,0,0,0,1,0.177333333333333,"1"
"78069a",5,1.34983333333333,0.6,0.4,0.2,0,0.8,0,0,0,20,0,80,0,0,0,0,0,0,0,0,3,1.16758333333333,"1"
"780b70",1,9,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"78132b",8,126.558833333333,0.875,0.125,0.25,0.5,0.25,0,25,0,25,12.5,0,0,0,25,0,0,0,12.5,37.5,2,38.2683333333333,"1"
"781a70",2,1.64621666666667,0.5,0.5,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,50,4,4.32846666666667,"1"
"781bf4",1,15.4884833333333,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,3,18.8107833333333,"1"
"781da6",3,3.38143333333333,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0,0,0,0,0,0,0,12,175.717483333333,"1"
"781feb",1,0.178966666666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"782547",5,164.634533333333,0.8,0.2,0,0,0.8,0.2,0,0,0,0,80,0,0,20,0,0,0,0,60,4,121.125483333333,"1"
"7829da",104,3186.04836666667,0.798076923076923,0.201923076923077,0.0288461538461538,0.0384615384615385,0.298076923076923,0.634615384615385,0,0,10.5769230769231,0.961538461538462,15.3846153846154,0,0,69.2307692307692,0,0,0,3.84615384615385,71.1538461538462,31,897.723733333333,"1"
"782fc4",9,269.225833333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,66.6666666666667,0,0,"0"
"78362d",8,91.9286,0.25,0.75,0.25,0,0.75,0,0,0,62.5,0,25,0,0,12.5,0,0,0,0,0,0,0,"0"
"783941",1,3.66666666666667,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"7842c6",8,268.063283333333,0.5,0.5,0,0,1,0,0,12.5,37.5,0,37.5,0,0,12.5,0,0,0,0,62.5,8,411.02515,"1"
"784ca5",2,35.301,1,0,0,0,1,0,0,0,0,0,50,0,0,50,0,0,0,0,50,0,0,"0"
"784da6",1,12.9304,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"78506e",6,98.78305,0.666666666666667,0.333333333333333,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,33.3333333333333,7,112.170016666667,"1"
"785565",4,53.6118833333333,0.25,0.75,0.25,0.25,0.25,0.25,0,0,25,0,0,0,0,0,0,0,75,0,0,3,29.7744,"1"
"786b89",3,7.64018333333333,0.333333333333333,0.666666666666667,0,1,0,0,0,0,0,0,66.6666666666667,0,0,0,0,0,33.3333333333333,0,0,6,62.5896166666667,"1"
"787312",1,13.0116,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"787732",18,245.399983333333,0.388888888888889,0.611111111111111,0.333333333333333,0.277777777777778,0.333333333333333,0.0555555555555556,0,5.55555555555556,0,22.2222222222222,72.2222222222222,0,0,0,0,0,0,0,22.2222222222222,7,17.4572666666667,"1"
"788540",1,58.96405,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,2,65.4093,"1"
"789000",1,14.0015,0,1,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,7.00176666666667,"1"
"789044",1,0.166833333333333,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3,59.2852,"1"
"789556",1,32.71695,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"7898b0",2,1.26716666666667,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"7898bd",68,1670.63276666667,0.632352941176471,0.367647058823529,0.205882352941176,0,0.691176470588235,0.102941176470588,0,11.7647058823529,27.9411764705882,22.0588235294118,29.4117647058824,0,4.41176470588235,2.94117647058824,0,0,1.47058823529412,0,39.7058823529412,63,1770.4453,"1"
"78a406",2,2.99703333333333,0.5,0.5,0,0.5,0.5,0,0,0,50,0,0,0,0,0,50,0,0,0,100,1,1.5,"1"
"78b622",1,24.0000833333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,2,0.547,"1"
"78c06d",2,1.90291666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,"0"
"78d02e",12,377.262533333333,0.0833333333333333,0.916666666666667,0,0.583333333333333,0.25,0.166666666666667,0,0,50,0,16.6666666666667,0,0,25,0,8.33333333333333,0,0,50,8,307.52295,"1"
"78d279",6,54.1521,0.833333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,1,9.51665,"1"
"78d587",5,32.84795,1,0,0,1,0,0,80,0,0,0,0,20,0,0,0,0,0,0,60,0,0,"0"
"78d8ec",32,846.761,0.6875,0.3125,0,0.15625,0.3125,0.53125,0,3.125,56.25,3.125,9.375,0,6.25,0,0,0,21.875,0,18.75,1,1.39853333333333,"1"
"78ef35",6,56.5242833333333,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,16.6666666666667,7,103.339616666667,"1"
"78f469",34,507.1564,0.0294117647058824,0.970588235294118,0.117647058823529,0.5,0.352941176470588,0.0294117647058824,0,2.94117647058824,17.6470588235294,0,14.7058823529412,0,8.82352941176471,23.5294117647059,0,8.82352941176471,23.5294117647059,0,11.7647058823529,100,1477.69428333333,"1"
"78f879",5,56.1386,0.4,0.6,0.4,0.6,0,0,0,40,0,20,0,0,0,0,0,0,40,0,20,0,0,"0"
"78f91c",1,0.5,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,"0"
"7900f1",6,172.767016666667,0.833333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50,0,0,"0"
"790272",4,58.8278,1,0,0,0,1,0,0,25,0,0,75,0,0,0,0,0,0,0,0,1,14.5376833333333,"1"
"7902f4",82,1233.43275,0.682926829268293,0.317073170731707,0.268292682926829,0,0.731707317073171,0,0,3.65853658536585,19.5121951219512,7.31707317073171,67.0731707317073,0,0,2.4390243902439,0,0,0,0,36.5853658536585,62,887.84815,"1"
"790bcc",24,281.069383333333,1,0,0.333333333333333,0.375,0.291666666666667,0,37.5,37.5,16.6666666666667,4.16666666666667,4.16666666666667,0,0,0,0,0,0,0,20.8333333333333,16,131.9707,"1"
"791340",27,282.499916666667,1,0,0.111111111111111,0.851851851851852,0.037037037037037,0,0,0,33.3333333333333,7.40740740740741,55.5555555555556,0,0,0,0,0,3.7037037037037,0,25.9259259259259,24,423.754283333333,"1"
"791a47",43,507.497133333333,0.511627906976744,0.488372093023256,0.395348837209302,0.0697674418604651,0.534883720930233,0,60.4651162790698,4.65116279069767,11.6279069767442,0,4.65116279069767,2.32558139534884,16.2790697674419,0,0,0,0,0,23.2558139534884,18,182.955083333333,"1"
"791f16",1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,"0"
"792103",1,15,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,"0"
"792a68",1,11.68475,0,1,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"0"
"792d7d",6,21.0016333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0,0,0,33.3333333333333,0,50,0,16.6666666666667,0,0,0,0,0,16.6666666666667,5,9.75628333333333,"1"
"793234",6,290.807083333333,1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,16.6666666666667,0,0,83.3333333333333,0,0,0,0,33.3333333333333,0,0,"0"
"793557",1,0.783333333333333,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,5,37.6315666666667,"1"
"79490d",12,246.1671,0.333333333333333,0.666666666666667,0.0833333333333333,0,0.75,0.166666666666667,0,25,25,8.33333333333333,0,0,0,16.6666666666667,0,0,25,0,16.6666666666667,3,116.60275,"1"
"795199",5,28.9060666666667,0.4,0.6,0,0.6,0.4,0,0,0,0,0,20,0,0,20,0,0,40,20,20,6,26.97815,"1"
"797c7a",6,167.483966666667,0.833333333333333,0.166666666666667,0,0.333333333333333,0.666666666666667,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,33.3333333333333,11,327.16935,"1"
"7988f3",34,786.659583333333,0.705882352941177,0.294117647058824,0.0588235294117647,0.235294117647059,0.441176470588235,0.264705882352941,0,73.5294117647059,11.7647058823529,0,5.88235294117647,0,0,2.94117647058824,0,5.88235294117647,0,0,67.6470588235294,0,0,"0"
"79912d",1,0.28415,0,1,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"799641",1,5.13115,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,"0"
"79a0a7",76,1853.08673333333,0.394736842105263,0.605263157894737,0.223684210526316,0.0921052631578947,0.539473684210526,0.144736842105263,0,11.8421052631579,26.3157894736842,18.4210526315789,21.0526315789474,0,1.31578947368421,18.4210526315789,0,0,2.63157894736842,0,43.421052631579,12,97.5327166666667,"1"
"79a481",11,155.620966666667,0.272727272727273,0.727272727272727,0.181818181818182,0.0909090909090909,0.727272727272727,0,0,90.9090909090909,0,0,9.09090909090909,0,0,0,0,0,0,0,36.3636363636364,11,143.348833333333,"1"
"79b41c",5,260.733516666667,0.6,0.4,0.2,0.2,0.6,0,0,0,80,20,0,0,0,0,0,0,0,0,60,0,0,"0"
"79b772",1,0.8697,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,54.6713,"1"
"79c132",3,37.6771333333333,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,33.3333333333333,0,33.3333333333333,0,0,0,33.3333333333333,0,0,0,0,33.3333333333333,4,133.8835,"1"
"79c57b",4,77.1548833333333,0.75,0.25,0,1,0,0,0,25,0,0,75,0,0,0,0,0,0,0,100,1,18.73365,"1"
"79caba",1,0.107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"0"
"79d584",13,133.80065,0.769230769230769,0.230769230769231,0,0.769230769230769,0.230769230769231,0,0,0,0,0,23.0769230769231,0,0,53.8461538461538,0,0,7.69230769230769,15.3846153846154,30.7692307692308,17,129.769133333333,"1"
"79de01",4,120.488583333333,0.75,0.25,0,0.25,0.5,0.25,0,0,100,0,0,0,0,0,0,0,0,0,25,4,242.513433333333,"1"
"79df5e",18,362.2362,0.833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,27.7777777777778,0,5.55555555555556,50,0,16.6666666666667,0,0,0,0,0,16.6666666666667,12,206.18765,"1"
"79ea4d",1,6.86416666666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2.38853333333333,"1"
"79ebaa",2,31.00965,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"79f025",1,15.9931833333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3,62.9694666666667,"1"
"79f1d5",2,11.9156333333333,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0.304833333333333,"1"
"79f481",6,222.3257,0.833333333333333,0.166666666666667,0,0,0.666666666666667,0.333333333333333,0,16.6666666666667,66.6666666666667,16.6666666666667,0,0,0,0,0,0,0,0,50,6,165.934833333333,"1"
"79f7db",1,1.5,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,1,4.8492,"1"
"79f8e0",3,94.2466333333333,0,1,0,0,1,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,"0"
"79fce5",1,0.149283333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"7a07c2",1,0.192483333333333,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,3,111.358316666667,"1"
"7a1569",19,389.040683333333,0.842105263157895,0.157894736842105,0.157894736842105,0.736842105263158,0.0526315789473684,0.0526315789473684,0,5.26315789473684,21.0526315789474,5.26315789473684,63.1578947368421,0,5.26315789473684,0,0,0,0,0,21.0526315789474,23,512.78025,"1"
"7a1868",9,215.072233333333,0.555555555555556,0.444444444444444,0.111111111111111,0.222222222222222,0.333333333333333,0.333333333333333,0,11.1111111111111,22.2222222222222,0,0,0,0,11.1111111111111,0,0,55.5555555555556,0,33.3333333333333,8,72.4534166666667,"1"
"7a1eba",1,0.8337,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2,31.9559333333333,"1"
"7a22a5",1,15.2822166666667,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,5,57.58465,"1"
"7a2e11",2,16.5709333333333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"7a367a",1,2.00093333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"7a3a02",1,0.5,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"7a3aaf",2,1.73383333333333,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,50,0,0,"0"
"7a59cb",1,0.1414,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,3,2.22285,"1"
"7a5d0b",6,181.3785,0.333333333333333,0.666666666666667,0,0.166666666666667,0.5,0.333333333333333,0,0,100,0,0,0,0,0,0,0,0,0,50,9,437.043566666667,"1"
"7a649d",1,0.169533333333333,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7a66c1",2,12.1650833333333,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"0"
"7a6720",6,87.90295,0.833333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0,0,0,0,0,0,33.3333333333333,0,0,33.3333333333333,0,0,0,33.3333333333333,16.6666666666667,8,256.85405,"1"
"7a699a",6,128.880116666667,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,33.3333333333333,16.6666666666667,33.3333333333333,9,268.4003,"1"
"7a7269",2,6.67415,0.5,0.5,0,1,0,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,"0"
"7a72ea",2,1.40371666666667,0.5,0.5,0,1,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,"0"
"7a7b58",11,51.0701833333333,0.727272727272727,0.272727272727273,0,0.363636363636364,0.454545454545455,0.181818181818182,0,18.1818181818182,18.1818181818182,0,36.3636363636364,0,0,18.1818181818182,0,9.09090909090909,0,0,0,0,0,"0"
"7a7c7b",6,131.848166666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0.5,0.166666666666667,0,0,16.6666666666667,83.3333333333333,0,0,0,0,0,0,0,0,33.3333333333333,6,33.1196166666667,"1"
"7a80a6",4,4.4676,1,0,0,1,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,3,54.8879333333333,"1"
"7a836e",14,448.028933333333,0.928571428571429,0.0714285714285714,0.142857142857143,0.142857142857143,0.714285714285714,0,0,21.4285714285714,0,0,21.4285714285714,0,0,50,7.14285714285714,0,0,0,57.1428571428571,5,62.8957833333333,"1"
"7a8b80",6,72.4518833333333,1,0,0.166666666666667,0.833333333333333,0,0,0,16.6666666666667,0,16.6666666666667,0,0,0,0,0,0,66.6666666666667,0,33.3333333333333,1,8.2459,"1"
"7a8f25",13,105.40545,0.923076923076923,0.0769230769230769,0,0.0769230769230769,0.0769230769230769,0.846153846153846,0,7.69230769230769,0,7.69230769230769,76.9230769230769,0,0,7.69230769230769,0,0,0,0,7.69230769230769,0,0,"0"
"7a90a1",1,4.20568333333333,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,"0"
"7aa127",4,22.6324,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,25,25,0,0,50,0,0,0,0,"0"
"7aa285",4,8.75228333333333,1,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5,2.83848333333333,"1"
"7aaa54",92,2460.44098333333,0.717391304347826,0.282608695652174,0.0652173913043478,0.0978260869565217,0.684782608695652,0.152173913043478,2.17391304347826,2.17391304347826,35.8695652173913,4.34782608695652,20.6521739130435,0,2.17391304347826,22.8260869565217,0,0,3.26086956521739,6.52173913043478,55.4347826086957,4,152.467266666667,"1"
"7aaf69",4,24.65995,0.5,0.5,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"0"
"7ab18e",2,12.1455166666667,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,17.0971666666667,"1"
"7ac10d",3,29.2409166666667,1,0,0,0.333333333333333,0.666666666666667,0,0,66.6666666666667,0,0,0,0,0,33.3333333333333,0,0,0,0,33.3333333333333,0,0,"0"
"7ac260",2,64.7188,0,1,0.5,0.5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50,2,118.196583333333,"1"
"7ac51a",7,92.1016833333333,0.857142857142857,0.142857142857143,0,0.428571428571429,0.142857142857143,0.428571428571429,0,14.2857142857143,14.2857142857143,14.2857142857143,57.1428571428571,0,0,0,0,0,0,0,14.2857142857143,2,0.223666666666667,"1"
"7ac6ea",2,20.2427,1,0,0,0,0.5,0.5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7aca25",25,222.636416666667,0.56,0.44,0.32,0.44,0.24,0,0,0,100,0,0,0,0,0,0,0,0,0,0,20,50.3885,"1"
"7acdc8",1,0.134716666666667,0,1,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"7ad2d7",24,323.1584,0.5,0.5,0.0416666666666667,0.291666666666667,0.5,0.166666666666667,0,4.16666666666667,29.1666666666667,12.5,54.1666666666667,0,0,0,0,0,0,0,29.1666666666667,18,615.2288,"1"
"7add28",30,707.717216666667,0.833333333333333,0.166666666666667,0.433333333333333,0.266666666666667,0.3,0,16.6666666666667,3.33333333333333,3.33333333333333,20,36.6666666666667,0,0,6.66666666666667,0,0,13.3333333333333,0,43.3333333333333,24,572.422833333333,"1"
"7adee8",25,340.045233333333,0.6,0.4,0.2,0.12,0.68,0,0,0,0,0,88,0,12,0,0,0,0,0,24,8,48.57185,"1"
"7ae19d",5,55.3093833333333,1,0,0,0,0.6,0.4,0,0,0,0,40,0,0,60,0,0,0,0,40,6,12.4032,"1"
"7af85f",1,0.166766666666667,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7afbe6",1,20.3465833333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"0"
"7b017d",8,148.872283333333,1,0,0.125,0.875,0,0,0,0,100,0,0,0,0,0,0,0,0,0,12.5,7,164.292933333333,"1"
"7b0394",4,97.8634166666667,0.75,0.25,0,0,0.75,0.25,0,0,50,0,50,0,0,0,0,0,0,0,25,0,0,"0"
"7b095e",41,1127.89765,0.975609756097561,0.024390243902439,0.292682926829268,0.439024390243902,0.268292682926829,0,0,0,92.6829268292683,2.4390243902439,4.8780487804878,0,0,0,0,0,0,0,51.219512195122,35,769.5071,"1"
"7b0de9",13,117.7111,0.923076923076923,0.0769230769230769,0.538461538461538,0.384615384615385,0.0769230769230769,0,0,0,84.6153846153846,15.3846153846154,0,0,0,0,0,0,0,0,0,15,156.16215,"1"
"7b11c6",2,39.9923666666667,0.5,0.5,0,0.5,0,0.5,0,50,0,50,0,0,0,0,0,0,0,0,50,0,0,"0"
"7b1815",1,59.5477833333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,"0"
"7b1b3e",20,243.020333333333,0.1,0.9,0.3,0.7,0,0,55,0,5,0,0,35,0,0,0,0,5,0,65,0,0,"0"
"7b40f7",38,787.77545,0.789473684210526,0.210526315789474,0.105263157894737,0,0.842105263157895,0.0526315789473684,0,5.26315789473684,36.8421052631579,13.1578947368421,26.3157894736842,0,2.63157894736842,13.1578947368421,0,0,2.63157894736842,0,26.3157894736842,22,564.129933333333,"1"
"7b4fc2",13,64.34795,0.461538461538462,0.538461538461538,0.230769230769231,0.153846153846154,0.615384615384615,0,92.3076923076923,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,2,0.470833333333333,"1"
"7b5118",38,445.4003,0.447368421052632,0.552631578947368,0.342105263157895,0.5,0.105263157894737,0.0526315789473684,0,10.5263157894737,0,26.3157894736842,47.3684210526316,0,0,15.7894736842105,0,0,0,0,15.7894736842105,16,220.590583333333,"1"
"7b53bf",6,34.0641333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0,16.6666666666667,0,66.6666666666667,0,0,16.6666666666667,0,0,0,0,0,0,3,17.2683833333333,"1"
"7b5760",3,22.6789,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,17,250.944266666667,"1"
"7b5b03",34,366.663416666667,0.676470588235294,0.323529411764706,0.117647058823529,0,0.882352941176471,0,0,2.94117647058824,2.94117647058824,14.7058823529412,44.1176470588235,0,0,0,0,2.94117647058824,32.3529411764706,0,8.82352941176471,14,202.647966666667,"1"
"7b5eff",11,280.740316666667,0.545454545454545,0.454545454545455,0,0.272727272727273,0.636363636363636,0.0909090909090909,0,0,45.4545454545455,9.09090909090909,9.09090909090909,0,18.1818181818182,0,9.09090909090909,9.09090909090909,0,0,63.6363636363636,2,34.02625,"1"
"7b63f1",3,71.16075,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,33.3333333333333,0,33.3333333333333,0,0,0,0,0,33.3333333333333,0,0,4,103.214666666667,"1"
"7b6a98",8,141.013133333333,0.625,0.375,0.125,0.25,0.5,0.125,0,0,12.5,0,62.5,0,0,25,0,0,0,0,12.5,2,12.5822666666667,"1"
"7b6d46",3,84.9028833333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,100,0,0,0,0,0,0,0,33.3333333333333,8,49.4534833333333,"1"
"7b77a9",27,44.4534166666667,1,0,0.851851851851852,0.0740740740740741,0.0740740740740741,0,0,0,0,0,14.8148148148148,0,0,81.4814814814815,0,0,0,3.7037037037037,0,25,21.1690333333333,"1"
"7b7e38",44,857.28665,0.477272727272727,0.522727272727273,0,0.136363636363636,0.159090909090909,0.704545454545455,0,0,11.3636363636364,2.27272727272727,9.09090909090909,0,0,75,0,0,0,2.27272727272727,65.9090909090909,23,810.724483333333,"1"
"7b8899",2,32.39945,1,0,0,0.5,0.5,0,50,0,0,0,0,50,0,0,0,0,0,0,100,0,0,"0"
"7b8937",4,42.776,1,0,0.5,0,0.5,0,0,0,0,0,25,0,0,50,0,0,25,0,0,7,127.023366666667,"1"
