"noShows","total_Time","weekday","weekend","Afternoon","Day","Evening","Night","Children","Comedy","Drama","Entertainment","Factual","Learning","Music","News","NoGenre","RelEthics","Sport","Weather","per_al_Watched","watched_in_Feb"
1,0.902466666666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
43,1194.72913333333,0.813953488372093,0.186046511627907,0.0465116279069767,0,0.0930232558139535,0.86046511627907,0,16.2790697674419,48.8372093023256,20.9302325581395,13.953488372093,0,0,0,0,0,0,0,60.4651162790698,"Yes"
12,518.251533333333,0.833333333333333,0.166666666666667,0,0.0833333333333333,0,0.916666666666667,0,33.3333333333333,50,8.33333333333333,0,0,0,0,0,0,8.33333333333333,0,75,"Yes"
1,3.26501666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
10,120.015966666667,0.7,0.3,0,1,0,0,0,0,0,10,70,0,0,20,0,0,0,0,10,"Yes"
1,0.087,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
9,125.405566666667,0.555555555555556,0.444444444444444,0,0.222222222222222,0.333333333333333,0.444444444444444,0,22.2222222222222,66.6666666666667,0,11.1111111111111,0,0,0,0,0,0,0,11.1111111111111,"Yes"
33,395.170733333333,0.727272727272727,0.272727272727273,0,0.0606060606060606,0.787878787878788,0.151515151515152,0,39.3939393939394,54.5454545454545,0,6.06060606060606,0,0,0,0,0,0,0,24.2424242424242,"Yes"
11,161.201866666667,0.818181818181818,0.181818181818182,0,0,1,0,0,18.1818181818182,63.6363636363636,9.09090909090909,9.09090909090909,0,0,0,0,0,0,0,54.5454545454545,"Yes"
32,701.33835,0.6875,0.3125,0.0625,0,0.40625,0.53125,0,31.25,6.25,15.625,43.75,0,3.125,0,0,0,0,0,28.125,"Yes"
1,12.2013333333333,0,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
1,13.37255,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
7,362.240166666667,1,0,0,0,0,1,0,0,14.2857142857143,0,85.7142857142857,0,0,0,0,0,0,0,71.4285714285714,"Yes"
3,3.61223333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
2,1.7,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
3,1.50326666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,12.9833333333333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"Yes"
23,164.523933333333,0.260869565217391,0.739130434782609,0.478260869565217,0,0.521739130434783,0,100,0,0,0,0,0,0,0,0,0,0,0,17.3913043478261,"Yes"
2,14.70695,0.5,0.5,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
13,455.077933333333,0.461538461538462,0.538461538461538,0.307692307692308,0.538461538461538,0.153846153846154,0,0,23.0769230769231,53.8461538461538,15.3846153846154,7.69230769230769,0,0,0,0,0,0,0,61.5384615384615,"Yes"
1,31.4995333333333,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
4,30.5617166666667,0,1,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50,"Yes"
1,0.748366666666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,1.00045,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,15.03785,0.5,0.5,0,0.5,0.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
2,1.71905,1,0,0.5,0.5,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,"No"
32,1412.05663333333,0.40625,0.59375,0.0625,0.09375,0.53125,0.3125,0,6.25,3.125,9.375,15.625,0,6.25,12.5,0,0,43.75,3.125,40.625,"Yes"
1,47.15845,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
1,0.5,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
42,1554.90761666667,0.595238095238095,0.404761904761905,0.119047619047619,0.30952380952381,0.428571428571429,0.142857142857143,0,11.9047619047619,78.5714285714286,2.38095238095238,4.76190476190476,2.38095238095238,0,0,0,0,0,0,61.9047619047619,"Yes"
304,2747.28176666667,0.621710526315789,0.378289473684211,0.125,0.134868421052632,0.621710526315789,0.118421052631579,0,2.30263157894737,11.1842105263158,2.63157894736842,40.7894736842105,0,3.28947368421053,26.3157894736842,0,0.986842105263158,8.88157894736842,3.61842105263158,9.86842105263158,"Yes"
1,0.933333333333333,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,100,"Yes"
3,72.9376833333333,1,0,0,0.333333333333333,0.666666666666667,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,66.6666666666667,"Yes"
58,490.927633333333,0.758620689655172,0.241379310344828,0.0862068965517241,0.241379310344828,0.206896551724138,0.46551724137931,0,31.0344827586207,1.72413793103448,13.7931034482759,15.5172413793103,0,0,27.5862068965517,0,0,10.3448275862069,0,10.3448275862069,"Yes"
22,249.782683333333,0.636363636363636,0.363636363636364,0.181818181818182,0.5,0.227272727272727,0.0909090909090909,0,4.54545454545455,0,0,95.4545454545455,0,0,0,0,0,0,0,31.8181818181818,"Yes"
14,508.057116666667,1,0,0.142857142857143,0.0714285714285714,0.714285714285714,0.0714285714285714,0,0,64.2857142857143,14.2857142857143,14.2857142857143,0,7.14285714285714,0,0,0,0,0,57.1428571428571,"Yes"
3,2.62245,0.666666666666667,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,0,66.6666666666667,0,0,0,0,33.3333333333333,0,0,0,0,66.6666666666667,"No"
6,96.4433,0.666666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,"Yes"
5,96.5694166666667,0.4,0.6,0.2,0.4,0.2,0.2,0,0,0,0,100,0,0,0,0,0,0,0,20,"No"
37,1384.47443333333,0.621621621621622,0.378378378378378,0.216216216216216,0,0.783783783783784,0,0,10.8108108108108,10.8108108108108,24.3243243243243,48.6486486486487,0,2.7027027027027,2.7027027027027,0,0,0,0,75.6756756756757,"Yes"
14,172.9399,0.928571428571429,0.0714285714285714,0.357142857142857,0.0714285714285714,0.571428571428571,0,0,78.5714285714286,0,7.14285714285714,14.2857142857143,0,0,0,0,0,0,0,21.4285714285714,"Yes"
1,1.00103333333333,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
32,474.972733333333,0.6875,0.3125,0.09375,0.5,0.25,0.15625,21.875,62.5,9.375,0,6.25,0,0,0,0,0,0,0,37.5,"Yes"
1,17.61155,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
2,51.9831666666667,1,0,0.5,0.5,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,"Yes"
3,1.84826666666667,1,0,0,0.666666666666667,0.333333333333333,0,0,0,66.6666666666667,0,0,0,0,0,33.3333333333333,0,0,0,66.6666666666667,"No"
1,4.20308333333333,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
4,31.2536166666667,1,0,0.5,0,0.25,0.25,0,75,25,0,0,0,0,0,0,0,0,0,0,"Yes"
6,142.919866666667,1,0,0,0.5,0.5,0,0,0,33.3333333333333,0,50,0,0,16.6666666666667,0,0,0,0,16.6666666666667,"No"
168,3626.8905,0.696428571428571,0.303571428571429,0.279761904761905,0.0238095238095238,0.613095238095238,0.0833333333333333,0.595238095238095,10.1190476190476,10.7142857142857,14.8809523809524,29.7619047619048,0,1.78571428571429,13.0952380952381,0,0,10.7142857142857,8.33333333333333,37.5,"Yes"
7,70.01415,0.285714285714286,0.714285714285714,0.428571428571429,0.285714285714286,0.285714285714286,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
39,1159.25986666667,0.717948717948718,0.282051282051282,0.179487179487179,0.128205128205128,0.666666666666667,0.0256410256410256,7.69230769230769,2.56410256410256,56.4102564102564,5.12820512820513,17.9487179487179,5.12820512820513,0,5.12820512820513,0,0,0,0,43.5897435897436,"Yes"
11,255.837316666667,0.818181818181818,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.181818181818182,0,18.1818181818182,18.1818181818182,36.3636363636364,0,0,0,27.2727272727273,0,0,0,0,36.3636363636364,"Yes"
3,110.038333333333,0.666666666666667,0.333333333333333,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,33.3333333333333,"No"
1,2.00123333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,0.1217,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"No"
3,4.03418333333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,66.6666666666667,"No"
10,139.097166666667,0.2,0.8,0.1,0,0.9,0,100,0,0,0,0,0,0,0,0,0,0,0,30,"Yes"
37,1633.05763333333,0.621621621621622,0.378378378378378,0.108108108108108,0.216216216216216,0.594594594594595,0.0810810810810811,0,5.40540540540541,45.945945945946,0,40.5405405405405,0,2.7027027027027,2.7027027027027,0,0,0,2.7027027027027,75.6756756756757,"Yes"
40,758.353,0.7,0.3,0,0,0.4,0.6,0,25,25,7.5,17.5,0,0,15,0,0,10,0,17.5,"Yes"
12,305.206266666667,0.583333333333333,0.416666666666667,0.0833333333333333,0,0.916666666666667,0,0,0,50,0,16.6666666666667,0,0,16.6666666666667,0,0,16.6666666666667,0,25,"Yes"
17,103.870083333333,0.941176470588235,0.0588235294117647,0.647058823529412,0.0588235294117647,0.235294117647059,0.0588235294117647,0,5.88235294117647,94.1176470588235,0,0,0,0,0,0,0,0,0,0,"Yes"
14,134.47965,0.714285714285714,0.285714285714286,0.0714285714285714,0,0.785714285714286,0.142857142857143,0,7.14285714285714,0,85.7142857142857,7.14285714285714,0,0,0,0,0,0,0,7.14285714285714,"Yes"
1,0.33485,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
4,14.7946666666667,0,1,0,0.5,0.25,0.25,0,0,0,0,0,0,0,50,0,0,50,0,0,"Yes"
1,1.76666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,"Yes"
2,2.62155,1,0,0,0.5,0.5,0,0,0,0,0,100,0,0,0,0,0,0,0,50,"Yes"
1,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,"No"
4,22.0335333333333,0,1,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
2,7.778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,1.0007,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
8,56.71225,1,0,0,1,0,0,0,0,0,12.5,62.5,0,0,25,0,0,0,0,0,"Yes"
9,415.933216666667,0.444444444444444,0.555555555555556,0.444444444444444,0.555555555555556,0,0,0,0,77.7777777777778,0,22.2222222222222,0,0,0,0,0,0,0,77.7777777777778,"Yes"
1,0.772633333333333,1,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"No"
1,16.39455,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,6.94143333333333,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
15,97.5304833333333,0.733333333333333,0.266666666666667,0.533333333333333,0,0.466666666666667,0,0,6.66666666666667,33.3333333333333,0,53.3333333333333,0,0,6.66666666666667,0,0,0,0,33.3333333333333,"Yes"
1,2.28333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,100,"Yes"
2,37.97325,0.5,0.5,0.5,0.5,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50,"Yes"
4,15.4713833333333,0.75,0.25,0.25,0,0.75,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
8,227.975883333333,0.875,0.125,0,0,1,0,0,0,87.5,0,12.5,0,0,0,0,0,0,0,25,"No"
27,399.264266666667,0.814814814814815,0.185185185185185,0.111111111111111,0,0.148148148148148,0.740740740740741,0,0,70.3703703703704,0,14.8148148148148,0,0,14.8148148148148,0,0,0,0,37.037037037037,"Yes"
6,152.143916666667,0.166666666666667,0.833333333333333,0,0,1,0,0,0,50,0,16.6666666666667,0,0,16.6666666666667,0,0,16.6666666666667,0,50,"Yes"
15,462.84975,0.8,0.2,0,0.2,0.533333333333333,0.266666666666667,0,60,13.3333333333333,6.66666666666667,13.3333333333333,0,0,0,6.66666666666667,0,0,0,66.6666666666667,"Yes"
1,8.00116666666667,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,4.98825,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
28,281.131616666667,0.964285714285714,0.0357142857142857,0.0357142857142857,0.178571428571429,0,0.785714285714286,0,0,0,0,3.57142857142857,0,0,75,0,0,0,21.4285714285714,0,"Yes"
2,4.35173333333333,1,0,0.5,0.5,0,0,0,0,0,0,50,0,0,50,0,0,0,0,100,"No"
94,2444.68513333333,0.829787234042553,0.170212765957447,0.202127659574468,0.276595744680851,0.436170212765957,0.0851063829787234,0,6.38297872340426,20.2127659574468,27.6595744680851,39.3617021276596,0,2.12765957446809,0,0,4.25531914893617,0,0,43.6170212765958,"Yes"
46,624.730616666667,0.673913043478261,0.326086956521739,0.0434782608695652,0.58695652173913,0.326086956521739,0.0434782608695652,2.17391304347826,0,19.5652173913043,0,13.0434782608696,0,0,65.2173913043478,0,0,0,0,39.1304347826087,"Yes"
3,25.8158833333333,1,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
17,304.458266666667,0.588235294117647,0.411764705882353,0.176470588235294,0.117647058823529,0.352941176470588,0.352941176470588,0,0,0,11.7647058823529,23.5294117647059,0,0,5.88235294117647,0,0,52.9411764705882,5.88235294117647,17.6470588235294,"Yes"
3,30.5795333333333,1,0,0,1,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,33.3333333333333,"Yes"
1,85,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
1,1.38386666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
2,2.63075,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50,"No"
64,646.713,0.578125,0.421875,0.0625,0.15625,0.171875,0.609375,4.6875,0,18.75,18.75,56.25,0,0,0,0,0,1.5625,0,9.375,"Yes"
2,3.25056666666667,1,0,0,0,0,1,0,50,0,0,50,0,0,0,0,0,0,0,0,"No"
4,66.7020166666667,0,1,0,0,0.75,0.25,0,0,100,0,0,0,0,0,0,0,0,0,25,"No"
17,349.1646,0.529411764705882,0.470588235294118,0.0588235294117647,0.529411764705882,0.352941176470588,0.0588235294117647,0,11.7647058823529,11.7647058823529,11.7647058823529,29.4117647058824,0,5.88235294117647,5.88235294117647,0,0,5.88235294117647,17.6470588235294,52.9411764705882,"Yes"
1,49.77795,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
4,54.2885166666667,1,0,0,0.75,0.25,0,0,0,100,0,0,0,0,0,0,0,0,0,25,"Yes"
6,120.729033333333,0.666666666666667,0.333333333333333,0.166666666666667,0,0.833333333333333,0,0,0,66.6666666666667,0,16.6666666666667,0,0,0,0,0,0,16.6666666666667,33.3333333333333,"Yes"
3,29.554,1,0,0,0,1,0,0,0,33.3333333333333,0,33.3333333333333,0,0,33.3333333333333,0,0,0,0,33.3333333333333,"Yes"
5,284.983,0.8,0.2,0.2,0.4,0.4,0,0,0,0,0,100,0,0,0,0,0,0,0,80,"Yes"
3,118.575983333333,0.333333333333333,0.666666666666667,0,0,1,0,0,0,33.3333333333333,0,66.6666666666667,0,0,0,0,0,0,0,66.6666666666667,"No"
3,2.32781666666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,33.3333333333333,"Yes"
3,51.4533166666667,1,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,100,0,0,0,0,0,0,0,33.3333333333333,"Yes"
6,59.3208666666667,0.166666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0,0,0,16.6666666666667,16.6666666666667,50,0,0,0,16.6666666666667,0,0,0,0,50,"Yes"
12,304.459366666667,1,0,0,0.5,0.166666666666667,0.333333333333333,0,0,16.6666666666667,0,83.3333333333333,0,0,0,0,0,0,0,75,"Yes"
12,187.093383333333,0.75,0.25,0,0,0,1,0,0,91.6666666666667,0,8.33333333333333,0,0,0,0,0,0,0,75,"Yes"
7,237.433683333333,0.285714285714286,0.714285714285714,0.428571428571429,0.285714285714286,0.285714285714286,0,0,0,28.5714285714286,0,0,0,0,28.5714285714286,0,0,42.8571428571429,0,28.5714285714286,"No"
3,197.308633333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,33.3333333333333,0,0,0,66.6666666666667,0,0,0,0,0,"No"
141,3243.65111666667,0.858156028368794,0.141843971631206,0.148936170212766,0.283687943262411,0.205673758865248,0.361702127659574,0,2.12765957446809,30.4964539007092,3.54609929078014,50.354609929078,0,0,9.9290780141844,0,0,2.12765957446809,1.41843971631206,34.0425531914894,"Yes"
1,2.8,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
4,34.0343666666667,0.5,0.5,0,0.5,0,0.5,0,0,50,50,0,0,0,0,0,0,0,0,25,"No"
15,326.256983333333,0.8,0.2,0.133333333333333,0,0.466666666666667,0.4,0,0,6.66666666666667,6.66666666666667,26.6666666666667,0,0,20,0,0,20,20,53.3333333333333,"Yes"
34,900.634433333333,0.558823529411765,0.441176470588235,0.382352941176471,0.147058823529412,0.470588235294118,0,0,29.4117647058824,29.4117647058824,14.7058823529412,26.4705882352941,0,0,0,0,0,0,0,58.8235294117647,"Yes"
2,34.1579166666667,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,50,"No"
2,13.3908166666667,1,0,1,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,"No"
6,113.623233333333,0.666666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0,0,16.6666666666667,83.3333333333333,0,0,0,0,0,0,0,0,0,33.3333333333333,"Yes"
18,158.246066666667,0.833333333333333,0.166666666666667,0.388888888888889,0.555555555555556,0.0555555555555556,0,0,5.55555555555556,33.3333333333333,0,38.8888888888889,0,0,5.55555555555556,0,0,16.6666666666667,0,44.4444444444444,"Yes"
2,34.0783333333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,29.0445333333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
3,81.30795,1,0,0.333333333333333,0,0.666666666666667,0,0,0,100,0,0,0,0,0,0,0,0,0,33.3333333333333,"No"
2,42.2116166666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
2,27.3042666666667,1,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,50,50,"No"
1,1.16885,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
6,21.7184666666667,0.666666666666667,0.333333333333333,0,0,1,0,0,0,16.6666666666667,0,83.3333333333333,0,0,0,0,0,0,0,33.3333333333333,"Yes"
10,212.731416666667,0.6,0.4,0.2,0.2,0.6,0,0,30,0,60,0,0,0,0,0,0,10,0,50,"Yes"
1,1.29111666666667,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
5,203.9424,0.6,0.4,0.2,0.4,0.4,0,0,0,20,0,80,0,0,0,0,0,0,0,60,"Yes"
1,0.158633333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,0.773766666666667,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
20,202.5767,0.45,0.55,0.1,0.15,0.45,0.3,0,5,20,0,30,0,10,35,0,0,0,0,10,"Yes"
3,132.887666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,66.6666666666667,"Yes"
1,22.1301166666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
6,60.9893166666667,1,0,0,0.666666666666667,0.333333333333333,0,0,0,100,0,0,0,0,0,0,0,0,0,33.3333333333333,"Yes"
1,59.2384,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
3,71.11875,0.333333333333333,0.666666666666667,0,1,0,0,0,0,0,0,66.6666666666667,0,33.3333333333333,0,0,0,0,0,33.3333333333333,"No"
21,576.472533333333,0.571428571428571,0.428571428571429,0.19047619047619,0.19047619047619,0.428571428571429,0.19047619047619,0,38.0952380952381,19.047619047619,28.5714285714286,14.2857142857143,0,0,0,0,0,0,0,57.1428571428571,"Yes"
4,14.7603333333333,0.75,0.25,0,1,0,0,0,25,50,25,0,0,0,0,0,0,0,0,50,"No"
26,335.19,0.807692307692308,0.192307692307692,0.115384615384615,0.153846153846154,0.576923076923077,0.153846153846154,0,15.3846153846154,69.2307692307692,0,15.3846153846154,0,0,0,0,0,0,0,26.9230769230769,"Yes"
14,256.543516666667,0.928571428571429,0.0714285714285714,0.142857142857143,0.785714285714286,0.0714285714285714,0,0,14.2857142857143,0,42.8571428571429,35.7142857142857,0,0,7.14285714285714,0,0,0,0,21.4285714285714,"Yes"
1,0.1216,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
3,115.017283333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,66.6666666666667,"Yes"
6,14.79615,0.333333333333333,0.666666666666667,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,100,0,16.6666666666667,"No"
2,14.9344,0,1,0,0.5,0.5,0,0,0,50,0,0,0,0,0,0,0,50,0,0,"No"
19,675.30845,0.631578947368421,0.368421052631579,0.631578947368421,0.368421052631579,0,0,0,10.5263157894737,26.3157894736842,10.5263157894737,52.6315789473684,0,0,0,0,0,0,0,52.6315789473684,"Yes"
47,823.0276,0.829787234042553,0.170212765957447,0.127659574468085,0.0425531914893617,0.829787234042553,0,0,10.6382978723404,10.6382978723404,2.12765957446809,70.2127659574468,0,2.12765957446809,4.25531914893617,0,0,0,0,36.1702127659575,"Yes"
1,13.00385,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
11,86.7703,0.363636363636364,0.636363636363636,0,0.0909090909090909,0.909090909090909,0,0,18.1818181818182,36.3636363636364,0,0,0,0,36.3636363636364,0,0,9.09090909090909,0,18.1818181818182,"Yes"
2,16.5955333333333,1,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,50,0,"No"
1,16.2673833333333,0,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,40.3035833333333,0,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,0.167016666666667,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,48.5762833333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
3,29.5825833333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,0,0,0,0,"Yes"
1,0.158316666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
2,0.265883333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0,50,0,"Yes"
135,1821.67181666667,0.77037037037037,0.22962962962963,0.0444444444444444,0.0888888888888889,0.644444444444444,0.222222222222222,0,2.22222222222222,12.5925925925926,20.7407407407407,28.8888888888889,0,0,31.1111111111111,0,0,0.740740740740741,3.7037037037037,9.62962962962963,"Yes"
1,13.9402833333333,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
2,1.17373333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,"No"
1,0.122266666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
2,24.4218666666667,0,1,0,0.5,0.5,0,0,0,0,0,50,0,0,0,0,0,50,0,0,"No"
1,1.02223333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
1,0.966666666666667,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
6,69.3879333333333,1,0,0.166666666666667,0,0.5,0.333333333333333,0,83.3333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,16.6666666666667,"Yes"
1,0.5,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
5,30.6497,0.4,0.6,0.2,0.2,0.6,0,20,20,60,0,0,0,0,0,0,0,0,0,0,"No"
1,1.26101666666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
26,630.150616666667,0.653846153846154,0.346153846153846,0.230769230769231,0.115384615384615,0.384615384615385,0.269230769230769,26.9230769230769,15.3846153846154,3.84615384615385,23.0769230769231,19.2307692307692,7.69230769230769,0,0,0,0,3.84615384615385,0,61.5384615384615,"Yes"
1,9.9841,0,1,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,"No"
1,55.0629333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
22,205.226,0.727272727272727,0.272727272727273,0.0909090909090909,0.0454545454545455,0.863636363636364,0,0,0,4.54545454545455,0,95.4545454545455,0,0,0,0,0,0,0,4.54545454545455,"Yes"
1,0.610466666666667,1,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
1,46.5833333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
2,0.300233333333333,1,0,0,0,0.5,0.5,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
1,77.5013,0,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,100,"Yes"
1,1.22353333333333,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,"No"
1,3.21666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,"Yes"
3,64.8791666666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,33.3333333333333,"Yes"
1,0.166833333333333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,0.233683333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
1,4.20725,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
4,105.9107,0,1,0.5,0.25,0.25,0,0,0,100,0,0,0,0,0,0,0,0,0,50,"No"
1,0.1763,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
2,8.0712,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,7.90245,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
7,76.34465,1,0,0,0.571428571428571,0,0.428571428571429,0,14.2857142857143,28.5714285714286,0,14.2857142857143,0,42.8571428571429,0,0,0,0,0,42.8571428571429,"Yes"
1,0.131516666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,1.6404,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
